index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
0,ADP Nonfarm Employment Change_0.5,GBPCAD,2,0.94,718.5999999999999,568.9,[297.7 420.9],[242.4 326.5],[131.7 220.3],[116.3 188.4],[166.  281.4],[126.1 242.5],[11.4 23.9],[12.2 25.6],[12.9 25.2],[12.8 26.3],"(array([20. , 28.4]),)","(array([23. , 31.4]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
1,ADP Nonfarm Employment Change_1,GBPCAD,2,0.85,1010.6,862.0,[402.7 607.9],[362. 500.],[183.8 341. ],[177.7 318.3],[218.9 381. ],[184.2 375.1],[24.3 46.6],[26.9 49.7],[25.2 48.2],[24.  48.4],"(array([37.6, 53.6]),)","(array([43.6, 55.7]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
2,ADP Nonfarm Employment Change_1.5,GBPCAD,2,0.83,1339.5,1015.4,[517.4 822.1],[444.1 571.3],[261.  534.3],[198.7 350.6],[256.4 426.8],[245.4 425.1],[48.4 83.7],[37.3 66.6],[39.5 71.9],[51.9 87.3],"(array([56.6, 78.6]),)","(array([50.4, 74.9]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
3,ADP Nonfarm Employment Change_2,GBPCAD,2,0.88,1574.3,1052.6,[595.5 978.8],[459.  593.6],[310.4 650.4],[202.5 359.3],[285.1 487.7],[256.5 437.9],[ 68.7 110.7],[48.4 88.6],[53.9 96.5],[ 59.7 101.5],"(array([70.5, 98.9]),)","(array([62.6, 88.6]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
4,ADP Nonfarm Employment Change_2.5,GBPCAD,2,0.89,1809.5,1313.1,[ 694.  1115.5],[566.7 746.4],[386.7 793.1],[294.4 572.6],[307.4 540.5],[272.3 448.6],[ 87.9 141. ],[ 87.8 145.3],[ 64.7 117.3],[ 69.9 123.5],"(array([ 86.3, 120.7]),)","(array([ 76.4, 115. ]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
5,ADP Nonfarm Employment Change_3,GBPCAD,2,0.905,1949.0,1371.2,[ 753.2 1195.8],[592.7 778.5],[416.  825.2],[316.7 607.3],[337.2 608. ],[276.  452.8],[ 96.3 158.7],[ 94.7 159.2],[ 77.  140.4],[ 74.3 133. ],"(array([103.6, 143.5]),)","(array([ 87.7, 127.2]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
6,ADP Nonfarm Employment Change_3.5,GBPCAD,2,0.94,2022.6,1425.3,[ 796.2 1226.4],[639.4 785.9],[439.5 849.8],[348.1 628.9],[356.7 632.9],[291.3 476.4],[110.3 185. ],[101.7 174.7],[ 87.1 158.3],[ 78.9 145.2],"(array([121.1, 162.6]),)","(array([ 99.3, 140.6]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
7,ADP Nonfarm Employment Change_4,GBPCAD,2,0.955,2061.6000000000004,1435.5,[ 816.7 1244.9],[643.6 791.9],[457.7 869.8],[349.2 628.8],[359.  635.5],[294.4 481.5],[116.7 198.9],[109.2 190.5],[ 91.3 168.5],[ 84.9 160.8],"(array([131.8, 175.7]),)","(array([112.7, 161.5]),)","(array([ 98.1, 157.1]),)","(array([64.7, 80.9]),)","(array([49.2, 96.6]),)","(array([24.1, 43.3]),)"
8,BOC Press Conference_0.5,GBPCAD,3,0.79,800.5,732.2,[325.6 474.9],[296.7 435.5],[160. 300.],[107.2 189.9],[165.6 307.6],[189.4 326.2],[10.  21.9],[ 4.5 15. ],[ 9.  21.1],[10.2 21.8],"(array([16.2, 25.8]),)","(array([17.1, 26.5]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
9,BOC Press Conference_1,GBPCAD,2,0.845,1066.8,889.2,[419.7 647.1],[361.2 528. ],[187.  360.1],[134.6 220.1],[232.7 451.9],[226.6 401.6],[23.  46.3],[20.7 46.3],[26.5 52.2],[22.2 46.9],"(array([41.7, 60. ]),)","(array([42.6, 60.5]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
10,BOC Press Conference_1.5,GBPCAD,2,0.9,1168.8000000000002,1022.5,[469.6 699.2],[421.8 600.7],[209.3 389.1],[168.5 268.9],[260.3 486.5],[253.3 446.8],[33.8 67.2],[37.7 76.5],[37.6 70. ],[33.  64.9],"(array([56.8, 76.7]),)","(array([60.9, 79.9]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
11,BOC Press Conference_2,GBPCAD,2,0.9,1215.4,1035.5,[494.5 720.9],[427.7 607.8],[217.5 400.5],[172.5 274.3],[276.9 509.1],[255.2 453.4],[39.3 79.8],[42.2 85.5],[49.5 93.6],[34.2 68. ],"(array([74.2, 97.5]),)","(array([66.5, 90.4]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
12,BOC Press Conference_2.5,GBPCAD,2,0.75,1274.4,1050.3000000000002,[526.3 748.1],[439.1 611.2],[239.2 436.8],[176.2 282.9],[287.1 522.4],[262.8 459.5],[ 53.9 110.1],[ 54.5 111.4],[ 55.  106.5],[38.2 79.3],"(array([ 86.7, 125.1]),)","(array([ 82.9, 121.9]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
13,BOC Press Conference_3,GBPCAD,2,0.9,1345.5,1111.8,[560.3 785.2],[469.3 642.5],[268.3 476. ],[203.7 320.3],[292.  528.5],[265.7 460.8],[ 73.6 140.9],[ 69.5 134. ],[ 62.7 122.9],[ 48.8 105.1],"(array([ 90.7, 129.4]),)","(array([ 81.3, 120.4]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
14,BOC Press Conference_3.5,GBPCAD,2,1.0,1426.7,1168.4,[597.6 829.1],[495.2 673.2],[284.5 498.3],[224.2 357.6],[313.  568.9],[271.1 463.2],[ 89.3 171.8],[ 93.7 180.4],[ 84.6 159.6],[ 77.5 152.2],"(array([117.6, 169.9]),)","(array([116.3, 173.2]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
15,BOC Press Conference_4,GBPCAD,2,0.955,1467.8,1188.3000000000002,[615.5 852.3],[506.1 682.2],[290.5 509. ],[231.2 373.2],[325.  595.7],[274.9 466.5],[102.4 199.5],[108.1 209.6],[104.8 191. ],[107.  194.9],"(array([149.5, 216.7]),)","(array([157.9, 224.5]),)","(array([119.8, 181.9]),)","(array([123.8, 191.7]),)","(array([50.2, 88.7]),)","(array([54.9, 94.7]),)"
16,BoC Business Outlook Survey_0.5,GBPCAD,2,0.825,1079.5,642.8,[409.9 669.6],[254.2 388.6],[159.7 357.6],[ 88.8 135.2],[250.2 473.9],[165.4 296. ],[10.1 21.7],[14.4 25.7],[14.3 25.5],[12.8 23.9],"(array([19.7, 26.8]),)","(array([19.7, 24.7]),)","(array([114.4, 173.1]),)","(array([ 88.3, 126.8]),)","(array([55.4, 90.8]),)","(array([49.1, 82.3]),)"
17,BoC Business Outlook Survey_1,GBPCAD,2,0.88,1273.4,746.5999999999999,[492.5 780.9],[296.2 450.4],[196.6 419.1],[101.5 153.2],[295.9 545.8],[194.7 338.6],[24.5 47.9],[26.1 45.8],[31.5 52.3],[25.7 45.2],"(array([36.9, 51.7]),)","(array([31.9, 42.4]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
18,BoC Business Outlook Survey_1.5,GBPCAD,2,0.88,1330.1999999999998,787.0,[528.4 801.8],[323.8 463.2],[209.8 434. ],[109.7 169. ],[318.6 568.8],[214.1 350.2],[29.1 58.7],[34.2 62.2],[47.9 78.1],[60.5 89.8],"(array([49.5, 71.8]),)","(array([51.2, 70.7]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
19,BoC Business Outlook Survey_2,GBPCAD,2,0.82,1410.2,827.6,[568.  842.2],[348.  479.6],[220.9 454.6],[110.5 169.4],[347.1 610.8],[237.5 371.2],[38.9 79.4],[41.4 75.9],[57.1 96.1],[ 67.8 105.1],"(array([63.6, 94.9]),)","(array([65.7, 90.9]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
20,BoC Business Outlook Survey_2.5,GBPCAD,2,0.9,1472.7,881.8,[599.5 873.2],[377.3 504.5],[240.8 500.2],[115.1 174.5],[358.6 618.7],[262.2 392.4],[44.1 93.9],[44.4 85.6],[ 66.7 115.3],[ 82.1 131.2],"(array([ 77.5, 117.9]),)","(array([ 83. , 122.6]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
21,BoC Business Outlook Survey_3,GBPCAD,2,0.86,1529.6,981.4,[627.9 901.7],[419.2 562.2],[259.1 539.2],[129.  208.4],[368.8 630.3],[290.2 444.3],[ 50.8 112.4],[ 53.5 110.8],[ 72.4 128. ],[ 88.8 147.1],"(array([ 89.9, 142. ]),)","(array([ 98.8, 152. ]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
22,BoC Business Outlook Survey_3.5,GBPCAD,2,0.855,1576.1,1003.3,[649.1 927. ],[427.7 575.6],[271.6 553.8],[133.1 216.6],[377.5 642.3],[294.7 454.7],[ 62.9 138.4],[ 69.  141.2],[ 80.6 143. ],[ 89.7 149.5],"(array([106.1, 163.9]),)","(array([103.6, 159. ]),)","(array([114.9, 174.3]),)","(array([ 87.8, 126.2]),)","(array([55.7, 91.5]),)","(array([47.3, 81.2]),)"
23,BoC Business Outlook Survey_4,GBPCAD,2,0.9,1700.9,1333.6,[706.2 994.7],[545.3 788.3],[302.8 597.9],[208.3 364.6],[403.4 687.5],[337.  514.5],[ 74.8 165.8],[118.6 219.6],[ 85.1 154.3],[ 91.7 162.6],"(array([120.5, 189. ]),)","(array([144.5, 210.8]),)","(array([118.8, 177.9]),)","(array([ 91.7, 128. ]),)","(array([58. , 93.6]),)","(array([52.8, 85.3]),)"
24,BoC Financial System Review_0.5,GBPCAD,2,0.88,687.8,735.7,[284.1 403.7],[302.7 433. ],[185.5 329. ],[214.1 368.1],[ 98.6 163.4],[ 88.7 150.1],[10.4 21.3],[11.  22.6],[ 8.7 20.3],[ 5.2 13. ],"(array([16.7, 24.3]),)","(array([14.9, 22.5]),)","(array([ 90.9, 126.1]),)","(array([ 93.4, 132.6]),)","(array([33.2, 58. ]),)","(array([30.7, 54. ]),)"
25,BoC Financial System Review_1,GBPCAD,2,0.875,995.7,1010.8,[424.  571.7],[432.5 578.3],[273.4 469.1],[309.5 516. ],[150.6 263.7],[123. 217.],[29.8 52.4],[32.2 56.7],[23.4 44.7],[20.  43.5],"(array([38.3, 54.8]),)","(array([45. , 57.4]),)","(array([ 90.9, 126.1]),)","(array([ 93.4, 132.6]),)","(array([33.2, 58. ]),)","(array([30.7, 54. ]),)"
26,BoC Financial System Review_1.5,GBPCAD,2,0.75,1412.8,1461.2,[563.  849.8],[570.7 890.5],[418.7 723.5],[459.  784.8],[144.3 253.2],[111.7 188.9],[53.1 85.3],[55.4 87.4],[25.5 50.9],[20.2 45. ],"(array([53.1, 77.3]),)","(array([57.6, 82.2]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
27,BoC Financial System Review_2,GBPCAD,2,0.9,1641.8000000000002,1722.8000000000002,[ 626.7 1015.1],[ 645.9 1076.9],[464.1 867.9],[511.2 949.2],[162.6 281.5],[134.7 235.6],[62.6 98.3],[59.6 96.7],[39.3 82.3],[37.4 84.8],"(array([68.8, 91.2]),)","(array([74.3, 94.8]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
28,BoC Financial System Review_2.5,GBPCAD,2,0.9,1641.8000000000002,1722.8000000000002,[ 626.7 1015.1],[ 645.9 1076.9],[464.1 867.9],[511.2 949.2],[162.6 281.5],[134.7 235.6],[62.6 98.3],[59.6 96.7],[39.3 82.3],[37.4 84.8],"(array([68.8, 91.2]),)","(array([74.3, 94.8]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
29,BoC Financial System Review_3,GBPCAD,2,0.95,1655.8000000000002,1737.5,[ 630.4 1025.4],[ 649.4 1088.1],[467.1 877.1],[513.8 959. ],[163.3 282.2],[135.6 236.6],[ 75.1 124.3],[ 65.3 113.2],[ 50.2 103.9],[ 51.1 110.7],"(array([ 78.3, 104.8]),)","(array([ 80.9, 108.7]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
30,BoC Financial System Review_3.5,GBPCAD,2,1.0,1753.8,1852.7,[ 656.3 1097.5],[ 681.8 1170.9],[489.6 945.1],[ 542.  1036.6],[166.7 285.9],[139.8 242.4],[ 88.5 152.9],[ 82.  150.8],[ 51.5 108.2],[ 52.7 115.6],"(array([ 92.9, 141.9]),)","(array([ 99.2, 151.4]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
31,BoC Financial System Review_4,GBPCAD,2,1.0,1835.4,1951.9,[ 699.8 1135.6],[ 736.2 1215.7],[519.7 980.6],[ 579.7 1076.1],[180.1 312.7],[156.5 281.4],[110.8 191.6],[109.9 198.9],[ 62.5 140.9],[ 66.5 153.4],"(array([126.3, 194. ]),)","(array([140.9, 208.6]),)","(array([ 93.7, 128.3]),)","(array([ 95.2, 132.8]),)","(array([35.1, 59.6]),)","(array([30.7, 54. ]),)"
32,BoC Gov Carney Speaks_0.5,GBPCAD,2,0.835,597.3,458.8,[231.6 365.7],[175.2 283.6],[152.2 294.7],[ 95.7 176.9],[ 79.5 147.4],[ 79.4 147.2],[13.6 25.4],[14.4 26.6],[ 8.  19.4],[ 8.5 19.1],"(array([19.3, 28. ]),)","(array([18.6, 26.1]),)","(array([ 82.8, 142.5]),)","(array([ 61.6, 106.4]),)","(array([39.3, 73.5]),)","(array([30.7, 60.8]),)"
33,BoC Gov Carney Speaks_1,GBPCAD,2,0.85,788.4,665.4,[302.5 485.9],[251.9 413.5],[200.6 389.8],[158.5 318.1],[101.9 189.6],[ 93.4 175.7],[26.3 47.5],[29.6 47.9],[21.6 42.8],[28.4 46.7],"(array([33.4, 49.8]),)","(array([27.2, 43.3]),)","(array([ 88.1, 148.6]),)","(array([ 66.5, 107.9]),)","(array([42.1, 77.1]),)","(array([34. , 62.5]),)"
34,BoC Gov Carney Speaks_1.5,GBPCAD,2,0.87,950.2,880.5,[367.1 583.1],[348.4 532.1],[244.7 469.5],[251.4 447.4],[122.5 235.5],[ 97. 183.],[45.5 80.9],[59.7 87.7],[35.3 68.7],[26.5 49.8],"(array([57.1, 81.3]),)","(array([44.7, 67.3]),)","(array([ 87.8, 149.5]),)","(array([ 63.3, 103.5]),)","(array([41.5, 77. ]),)","(array([32.5, 60.3]),)"
35,BoC Gov Carney Speaks_2,GBPCAD,2,0.79,1107.5,882.7,[419.4 688.1],[348.3 534.4],[281.1 569.6],[242.4 441.9],[138.3 259.7],[105.9 187. ],[ 62.4 108. ],[ 70.  109.6],[47.3 90.9],[43.4 79.7],"(array([ 76.5, 105.4]),)","(array([62.2, 87.9]),)","(array([ 88.5, 151.3]),)","(array([ 68.3, 111.6]),)","(array([41.6, 77.8]),)","(array([32.1, 59.9]),)"
36,BoC Gov Carney Speaks_2.5,GBPCAD,2,0.835,1221.6999999999998,918.4,[469.9 751.8],[362.2 556.2],[320.9 625.8],[253.7 463. ],[149.  280.5],[108.4 188.3],[ 80.  135.6],[ 91.5 138. ],[ 53.8 104.9],[40.7 76.1],"(array([ 89.5, 128.1]),)","(array([ 74.6, 113.5]),)","(array([ 88.5, 153. ]),)","(array([ 63.2, 103.3]),)","(array([41.4, 78.7]),)","(array([32.2, 60. ]),)"
37,BoC Gov Carney Speaks_3,GBPCAD,2,0.905,1322.7,933.7,[511.2 811.5],[373.7 560. ],[348.3 665.1],[266.8 471.6],[162.9 326.1],[106.9 187.7],[ 91.3 152.3],[ 90.5 148.6],[ 61.5 122.3],[36.7 72.9],"(array([ 98.6, 144.9]),)","(array([ 77.7, 126.1]),)","(array([ 90.2, 155. ]),)","(array([ 69.7, 109.6]),)","(array([42.5, 79.2]),)","(array([34.7, 61. ]),)"
38,BoC Gov Carney Speaks_3.5,GBPCAD,2,1.0,1496.6,998.0,[579.5 917.1],[404.9 593.1],[390.7 751.3],[278.7 487.5],[188.8 383.8],[126.2 216. ],[106.6 178.7],[119.  180.8],[ 89.2 169.3],[ 79.3 158.4],"(array([126.7, 179.8]),)","(array([112.7, 165.4]),)","(array([ 93. , 160.3]),)","(array([ 74.2, 112.8]),)","(array([43.4, 81.8]),)","(array([36.3, 62.4]),)"
39,BoC Gov Carney Speaks_4,GBPCAD,2,0.975,1446.4,1031.1,[562.9 883.5],[425.3 605.8],[351.2 676.1],[285.1 492.7],[211.7 419.2],[140.2 238.4],[124.4 213. ],[137.6 212.9],[ 99.2 186.4],[ 82.  165.6],"(array([150.7, 213.6]),)","(array([133.9, 200.2]),)","(array([ 93.2, 164.2]),)","(array([ 74.2, 112.8]),)","(array([45.5, 85. ]),)","(array([36.3, 62.4]),)"
40,BoC Gov Council Member Lane Speaks_0.5,GBPCAD,2,0.96,521.4,490.1,[211.2 310.2],[189.2 300.9],[107.7 194.2],[117.4 210.1],[103.5 165.3],[ 71.7 108.9],[ 7.9 17.9],[ 7.7 15.2],[14.3 26. ],[12.1 25.2],"(array([14.8, 22.8]),)","(array([14.2, 22.2]),)","(array([62.4, 93. ]),)","(array([56.5, 80.8]),)","(array([27.4, 50.7]),)","(array([20.7, 38.5]),)"
41,BoC Gov Council Member Lane Speaks_1,GBPCAD,2,0.955,734.6,738.9,[290.8 443.8],[282.9 456. ],[159.6 296.9],[169.4 318.7],[131.2 214.4],[113.5 205.7],[24.1 46.2],[28.  50.7],[26.4 49. ],[29.9 56.4],"(array([33.9, 54.1]),)","(array([41.7, 61.3]),)","(array([62.4, 93. ]),)","(array([56.5, 80.8]),)","(array([27.4, 50.7]),)","(array([20.7, 38.5]),)"
42,BoC Gov Council Member Lane Speaks_1.5,GBPCAD,2,0.945,883.3,872.4,[351.3 532. ],[346.4 526. ],[202.8 379.2],[216.3 388.3],[148.4 248. ],[130.1 241.2],[46.5 82.1],[54.9 90.1],[40.9 72.8],[34.1 65.2],"(array([57. , 81.5]),)","(array([63.7, 82.6]),)","(array([62.4, 93. ]),)","(array([56.5, 80.8]),)","(array([27.4, 50.7]),)","(array([20.7, 38.5]),)"
43,BoC Gov Council Member Lane Speaks_2,GBPCAD,2,0.945,998.0,989.6,[389.6 608.4],[385.4 604.2],[217.4 411.1],[228.5 402.4],[172.3 291.3],[156.9 285.4],[51.4 93. ],[ 61.4 103.1],[51.4 91.6],[46.4 86.5],"(array([66.2, 94.8]),)","(array([72.7, 94.9]),)","(array([62.4, 93. ]),)","(array([56.5, 80.8]),)","(array([27.4, 50.7]),)","(array([20.7, 38.5]),)"
44,BoC Gov Council Member Lane Speaks_2.5,GBPCAD,2,0.96,1206.1,1097.8,[443.5 762.6],[422.5 675.3],[228.2 432.2],[245.7 435.9],[215.3 397.2],[176.8 326.4],[ 59.7 111.5],[ 74.6 128.6],[ 74.5 127.6],[ 65.9 121.3],"(array([ 76.4, 116.7]),)","(array([ 87.5, 122. ]),)","(array([62.4, 93. ]),)","(array([56.5, 80.8]),)","(array([27.4, 50.7]),)","(array([20.7, 38.5]),)"
45,BoC Gov Council Member Lane Speaks_3,GBPCAD,2,0.945,1275.1,1160.9,[474.8 800.3],[450.3 710.6],[245.4 448.2],[263.2 444.3],[229.3 419.6],[187.2 350.3],[ 93.9 160.7],[114.1 171.9],[ 73.3 129. ],[ 59.9 117.6],"(array([ 88.5, 134. ]),)","(array([100.8, 143.5]),)","(array([63.3, 94.5]),)","(array([58.3, 82.6]),)","(array([28. , 51.8]),)","(array([20.6, 38.4]),)"
46,BoC Gov Council Member Lane Speaks_3.5,GBPCAD,2,0.885,1361.6999999999998,1228.5,[506.9 854.8],[472.2 756.3],[262.4 465.6],[264.2 452.1],[244.5 456.6],[208.1 400.8],[ 99.2 175.6],[110.9 184.3],[ 90.4 164. ],[ 76.4 151.9],"(array([114.8, 171. ]),)","(array([126.8, 179. ]),)","(array([64.7, 96.3]),)","(array([60.2, 83.9]),)","(array([29.1, 53.1]),)","(array([22.6, 40.3]),)"
47,BoC Gov Council Member Lane Speaks_4,GBPCAD,2,0.885,1429.5,1281.2,[536.1 893.4],[487.6 793.6],[273.4 474.1],[267.3 453.9],[262.7 493.5],[220.2 435.4],[105.2 189.6],[116.7 197. ],[106.6 191. ],[ 79.  159.2],"(array([137. , 198.8]),)","(array([135.2, 195.1]),)","(array([64.7, 96.3]),)","(array([60.2, 83.9]),)","(array([29.1, 53.1]),)","(array([22.6, 40.3]),)"
48,BoC Gov Council Member Wilkins Speaks_0.5,GBPCAD,2,0.835,670.7,477.7,[249.  421.7],[195.8 281.9],[102.8 195.1],[ 87.  158.9],[146.2 333.5],[108.8 202.7],[10.2 21.2],[ 9.3 21.6],[12.7 25.1],[12.5 24.5],"(array([17.6, 25.7]),)","(array([18.2, 26.4]),)","(array([ 78.4, 121.9]),)","(array([ 70.7, 111.2]),)","(array([44. , 82.2]),)","(array([38.4, 71.7]),)"
49,BoC Gov Council Member Wilkins Speaks_1,GBPCAD,2,0.905,815.6,686.5999999999999,[321.6 494. ],[281.4 405.2],[123.7 227.9],[101.4 177.1],[197.9 392.3],[180.  310.4],[17.  37.3],[16.  38.8],[29.  52.3],[34.  56.9],"(array([37.7, 53.2]),)","(array([44. , 57.2]),)","(array([ 79.7, 123.8]),)","(array([ 73.9, 114.2]),)","(array([44.3, 83.4]),)","(array([40.1, 73.8]),)"
50,BoC Gov Council Member Wilkins Speaks_1.5,GBPCAD,2,0.945,894.5999999999999,795.7,[355.3 539.3],[322.1 473.6],[136.9 258.3],[113.1 218.7],[218.4 428. ],[209.  363.5],[25.5 56.7],[18.3 46.3],[41.9 74.5],[47.2 79.8],"(array([57.4, 79.8]),)","(array([59.6, 79.8]),)","(array([ 79.7, 123.8]),)","(array([ 73.9, 114.2]),)","(array([44.3, 83.4]),)","(array([40.1, 73.8]),)"
51,BoC Gov Council Member Wilkins Speaks_2,GBPCAD,2,0.905,939.3,857.9,[380.6 558.7],[352.5 505.4],[144.8 265.9],[121.1 221.4],[235.8 441.7],[231.4 379.9],[33.4 72.7],[28.7 67.1],[ 59.2 104.1],[ 67.8 109.7],"(array([ 71.8, 101.5]),)","(array([ 71. , 100.2]),)","(array([ 79.7, 123.8]),)","(array([ 73.9, 114.2]),)","(array([44.3, 83.4]),)","(array([40.1, 73.8]),)"
52,BoC Gov Council Member Wilkins Speaks_2.5,GBPCAD,2,0.9,998.7,955.0,[403.2 595.5],[386.6 568.4],[150.3 271.3],[129.5 228.6],[252.9 467.8],[257.1 420.3],[40.2 86.1],[40.5 89.8],[ 71.3 126.1],[ 76.9 126.9],"(array([ 83.5, 120.6]),)","(array([ 78.6, 113. ]),)","(array([ 79.7, 123.8]),)","(array([ 73.9, 114.2]),)","(array([44.3, 83.4]),)","(array([40.1, 73.8]),)"
53,BoC Gov Council Member Wilkins Speaks_3,GBPCAD,3,0.57,1004.2,1056.8,[415.2 589. ],[427.3 629.5],[167.  289.4],[124.  226.9],[248.2 433. ],[303.3 492.5],[46.9 95.8],[28.7 67.1],[ 91.1 160. ],[113.7 169.4],"(array([ 93.6, 144.5]),)","(array([108.3, 153.8]),)","(array([ 82.3, 129.1]),)","(array([ 75.2, 118.3]),)","(array([45.3, 87.2]),)","(array([41.1, 76.3]),)"
54,BoC Gov Council Member Wilkins Speaks_3.5,GBPCAD,2,0.915,1079.1,1130.4,[452.5 626.6],[463.4 667. ],[175.3 301.9],[130.2 232.4],[277.2 467. ],[333.2 517.6],[ 49.2 109.9],[32.4 89.3],[120.4 194.3],[126.8 193.9],"(array([116.9, 175.6]),)","(array([127.1, 185.9]),)","(array([ 86.5, 134.1]),)","(array([ 89.2, 142.7]),)","(array([48.3, 91.6]),)","(array([ 54.4, 104.2]),)"
55,BoC Gov Council Member Wilkins Speaks_4,GBPCAD,2,1.0,1228.8,1241.7,[504.7 724.1],[506.7 735. ],[175.6 313.2],[150.9 263. ],[329.1 549.9],[355.8 564.5],[ 56.6 122.3],[ 55.9 124.3],[122.2 208.8],[132.8 214.4],"(array([125.5, 193.5]),)","(array([130.1, 198.9]),)","(array([ 93.5, 142.7]),)","(array([ 94.3, 145.5]),)","(array([53.5, 99.7]),)","(array([ 54.7, 102.6]),)"
56,BoC Gov Macklem Speaks_0.5,GBPCAD,2,0.775,615.1,769.5999999999999,[230.8 384.3],[276.7 492.9],[106.5 193.4],[ 95.5 170. ],[124.3 278. ],[181.2 411. ],[10.4 23.2],[ 9.  20.6],[10.1 22.9],[10.7 22.7],"(array([18.3, 28.4]),)","(array([15.5, 25.1]),)","(array([ 77.5, 134.1]),)","(array([ 71.5, 121.6]),)","(array([41.1, 90.9]),)","(array([35. , 72.1]),)"
57,BoC Gov Macklem Speaks_1,GBPCAD,3,0.5233333333333333,753.6,924.6,[291.8 461.8],[364.  560.6],[139.1 255.6],[130.2 235.4],[152.8 323.5],[233.8 470.1],[20.2 41.3],[16.2 37.5],[22. 44.],[21.1 42.8],"(array([34.8, 50.5]),)","(array([36.7, 51. ]),)","(array([ 81.1, 138.8]),)","(array([ 80. , 128.7]),)","(array([43.1, 94.5]),)","(array([36.4, 72.5]),)"
58,BoC Gov Macklem Speaks_1.5,GBPCAD,2,0.745,862.0,956.9,[338.1 523.9],[377.1 579.8],[175.8 326.2],[150.5 279.7],[162.3 340.8],[226.6 466.2],[41.  76.8],[33.7 70.7],[30.3 60. ],[31.4 59.3],"(array([51.5, 74.5]),)","(array([51.7, 76.1]),)","(array([ 82.6, 141.8]),)","(array([ 81.9, 130.6]),)","(array([44.6, 97.3]),)","(array([40.2, 77. ]),)"
