index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
0,Business Climate_0.5,GBPCAD,4,0.8525,691.5,732.6,[271.5 420. ],[295.6 437. ],[136.  251.6],[211.2 367.8],[135.5 278. ],[ 84.4 187.9],[10.3 22.1],[15.8 26.3],[ 9.2 20.7],[ 6.2 17.1],"(array([18.8, 26.6]),)","(array([20.1, 28.4]),)","(array([ 91.2, 137.1]),)","(array([ 84.3, 136.9]),)","(array([46.7, 79.9]),)","(array([38.2, 65.8]),)"
1,Business Climate_1,GBPCAD,4,0.8675,907.1,1046.1,[359.  548.1],[409.7 636.4],[180.5 334.8],[298.3 546.6],[178.5 365.3],[111.3 264.9],[23.2 45.6],[37.5 58.9],[25.1 48.2],[14.7 36.8],"(array([34.8, 51.2]),)","(array([41.4, 58.6]),)","(array([ 91.2, 137.1]),)","(array([ 84.3, 136.9]),)","(array([46.7, 79.9]),)","(array([38.2, 65.8]),)"
2,Business Climate_1.5,GBPCAD,3,0.5933333333333334,1061.4,1236.8,[425.6 635.8],[499.7 737.1],[206.5 382.8],[350.3 624.3],[219.1 430.3],[149.3 323.4],[39.  72.3],[49.6 82.9],[39.6 72.4],[31.7 67.2],"(array([50.4, 73.1]),)","(array([57.5, 76. ]),)","(array([ 92.1, 138. ]),)","(array([ 87.7, 138.5]),)","(array([47.4, 80.5]),)","(array([42.8, 69.3]),)"
3,Business Climate_2,GBPCAD,3,0.92,1344.8000000000002,1519.8,[514.2 830.6],[614.3 905.5],[240.8 446.2],[395.  671.6],[273.4 582.9],[219.3 410.1],[ 55. 100.],[ 58.5 100.2],[ 59.8 103.8],[ 58.7 109.1],"(array([ 72.4, 101.8]),)","(array([ 67.9, 101.1]),)","(array([ 92.1, 138. ]),)","(array([ 87.7, 138.5]),)","(array([47.4, 80.5]),)","(array([42.8, 69.3]),)"
4,Business Climate_2.5,GBPCAD,4,0.6925,1520.8000000000002,1678.8000000000002,[588.1 932.7],[ 669.2 1009.6],[286.4 547. ],[387.3 681. ],[301.8 622. ],[281.8 491.4],[ 70.3 127.5],[ 67.3 114.9],[ 73.4 126.7],[ 83.6 142.6],"(array([ 93. , 126.6]),)","(array([ 93.7, 128.6]),)","(array([ 92.6, 138.3]),)","(array([ 90.7, 138.7]),)","(array([47.7, 80.8]),)","(array([45.5, 69.3]),)"
5,Business Climate_3,GBPCAD,4,0.695,1691.5,1824.7,[ 662.2 1029.3],[ 729.7 1095. ],[326.3 623.7],[413.8 739.5],[335.8 675.5],[315.9 550.8],[ 87.6 156.1],[ 75.2 133. ],[ 92.5 157.4],[ 89.8 155.5],"(array([108.8, 152.5]),)","(array([107.9, 145.9]),)","(array([ 92.6, 138.3]),)","(array([ 90.7, 138.7]),)","(array([47.7, 80.8]),)","(array([45.5, 69.3]),)"
6,Business Climate_3.5,GBPCAD,3,0.9233333333333332,1829.8,1910.6,[ 724.  1105.8],[ 775.4 1135.2],[358.9 673.3],[439.9 773. ],[365.1 724.6],[335.5 556.6],[110.7 189.5],[117.6 190.6],[113.  186.6],[131.6 197. ],"(array([122. , 174.4]),)","(array([102. , 151.5]),)","(array([ 92.6, 138.3]),)","(array([ 90.7, 138.7]),)","(array([47.7, 80.8]),)","(array([45.5, 69.3]),)"
7,Business Climate_4,GBPCAD,4,0.69,1957.3,1952.3,[ 786.3 1171. ],[ 793.9 1158.4],[392.9 725.6],[458.4 794.4],[393.4 765.9],[335.5 556.6],[128. 217.],[125.4 207.5],[128.9 211.3],[131.6 197. ],"(array([133.6, 193.3]),)","(array([108. , 151.1]),)","(array([ 92.6, 138.3]),)","(array([ 90.7, 138.7]),)","(array([47.7, 80.8]),)","(array([45.5, 69.3]),)"
8,Business and Consumer Survey_0.5,GBPCAD,4,0.855,662.8,732.6,[260.5 402.3],[295.6 437. ],[120.2 220.6],[211.2 367.8],[140.2 279.2],[ 84.4 187.9],[ 9.7 21.3],[15.8 26.3],[10.3 21.2],[ 6.2 17.1],"(array([17.8, 25.5]),)","(array([20.1, 28.4]),)","(array([ 89.2, 136.1]),)","(array([ 84.3, 136.9]),)","(array([45.1, 77.9]),)","(array([38.2, 65.8]),)"
9,Business and Consumer Survey_1,GBPCAD,4,0.8725,889.7,1046.1,[351.8 537.9],[409.7 636.4],[167.7 313.3],[298.3 546.6],[184.1 366.7],[111.3 264.9],[25.1 48.2],[37.5 58.9],[25.9 48.4],[14.7 36.8],"(array([35.6, 51.8]),)","(array([41.4, 58.6]),)","(array([ 89.2, 136.1]),)","(array([ 84.3, 136.9]),)","(array([45.1, 77.9]),)","(array([38.2, 65.8]),)"
10,Business and Consumer Survey_1.5,GBPCAD,3,0.5866666666666667,1069.5,1236.8,[428.  641.5],[499.7 737.1],[203.6 375.9],[350.3 624.3],[224.4 436.7],[149.3 323.4],[41.5 75.5],[49.6 82.9],[38.9 70.6],[31.7 67.2],"(array([50.6, 73.9]),)","(array([57.5, 76. ]),)","(array([ 90. , 136.9]),)","(array([ 87.7, 138.5]),)","(array([45.7, 78.5]),)","(array([42.8, 69.3]),)"
11,Business and Consumer Survey_2,GBPCAD,3,0.9166666666666666,1336.8,1519.8,[511.2 825.6],[614.3 905.5],[238.9 442.5],[395.  671.6],[272.3 577.3],[219.3 410.1],[ 58.1 102.3],[ 58.5 100.2],[ 57.4 100.8],[ 58.7 109.1],"(array([ 71.6, 102. ]),)","(array([ 67.9, 101.1]),)","(array([ 89.2, 135. ]),)","(array([ 87.7, 138.5]),)","(array([45.3, 77.8]),)","(array([42.8, 69.3]),)"
12,Business and Consumer Survey_2.5,GBPCAD,3,0.5966666666666667,1506.0,1678.8000000000002,[582.5 923.5],[ 669.2 1009.6],[285.8 545.4],[387.3 681. ],[296.6 608.7],[281.8 491.4],[ 73.7 130. ],[ 67.3 114.9],[ 70.7 123.1],[ 83.6 142.6],"(array([ 90.6, 125. ]),)","(array([ 93.7, 128.6]),)","(array([ 89.6, 135.3]),)","(array([ 90.7, 138.7]),)","(array([45.5, 78. ]),)","(array([45.5, 69.3]),)"
13,Business and Consumer Survey_3,GBPCAD,3,0.5933333333333334,1676.5,1824.7,[ 656.5 1020. ],[ 729.7 1095. ],[322.1 617.7],[413.8 739.5],[334.5 668.5],[315.9 550.8],[ 90.3 156.6],[ 75.2 133. ],[ 90.9 155.7],[ 89.8 155.5],"(array([108.5, 150. ]),)","(array([107.9, 145.9]),)","(array([ 89.6, 135.3]),)","(array([ 90.7, 138.7]),)","(array([45.5, 78. ]),)","(array([45.5, 69.3]),)"
14,Business and Consumer Survey_3.5,GBPCAD,2,0.87,1794.4,1910.6,[ 709.6 1084.8],[ 775.4 1135.2],[349.7 657.3],[439.9 773. ],[359.9 710.5],[335.5 556.6],[115.  191.5],[117.6 190.6],[107.9 180.5],[131.6 197. ],"(array([119.5, 169.3]),)","(array([102. , 151.5]),)","(array([ 89.6, 135.3]),)","(array([ 90.7, 138.7]),)","(array([45.5, 78. ]),)","(array([45.5, 69.3]),)"
15,Business and Consumer Survey_4,GBPCAD,2,0.87,1924.5,1952.3,[ 770.1 1154.4],[ 793.9 1158.4],[384.  705.9],[458.4 794.4],[386.2 753.5],[335.5 556.6],[135.2 222.2],[125.4 207.5],[121.1 203.1],[131.6 197. ],"(array([131.2, 189.4]),)","(array([108. , 151.1]),)","(array([ 89.6, 135.3]),)","(array([ 90.7, 138.7]),)","(array([45.5, 78. ]),)","(array([45.5, 69.3]),)"
16,CFTC EUR speculative net positions_0.5,GBPCAD,4,0.69,564.7,499.5,[215.5 349.2],[212.  287.5],[100.9 196.2],[110.7 168.1],[114.6 229.6],[101.2 198.3],[13.9 26.1],[19.3 30. ],[16.1 28.5],[17.2 27.7],"(array([19.1, 28.1]),)","(array([17.9, 26.6]),)","(array([53.7, 87.5]),)","(array([52.2, 74. ]),)","(array([28.4, 53.2]),)","(array([25.4, 42.3]),)"
17,CFTC EUR speculative net positions_1,GBPCAD,3,0.67,567.5,653.3,[228.1 339.4],[274.4 378.9],[123.2 234.5],[127.8 218.2],[105.  185.2],[146.6 231.7],[30.3 50.6],[26.7 47.1],[26.3 48.3],[35.5 55.5],"(array([32.1, 47.7]),)","(array([34.2, 46.8]),)","(array([50. , 83.3]),)","(array([48.3, 69.7]),)","(array([24.4, 46.8]),)","(array([22.8, 36.1]),)"
18,CFTC EUR speculative net positions_1.5,GBPCAD,3,0.79,747.3,815.4,[302.2 445.1],[345.5 469.9],[152.6 284.6],[150.  250.7],[149.5 263.1],[195.5 290.2],[49.1 79.8],[48.5 84.9],[52.6 87.9],[54.2 85.7],"(array([50.6, 74.8]),)","(array([59.4, 79. ]),)","(array([49., 82.]),)","(array([48.3, 69.7]),)","(array([23.9, 45.8]),)","(array([22.8, 36.1]),)"
19,CFTC EUR speculative net positions_2,GBPCAD,2,0.55,609.5,609.5,[265.4 344.1],[265.4 344.1],[ 65.7 114.5],[ 65.7 114.5],[199.8 291. ],[199.8 291. ],[39.4 80.6],[39.4 80.6],[34.9 67.9],[34.9 67.9],"(array([44.6, 81.9]),)","(array([44.6, 81.9]),)","(array([ 77.9, 137.2]),)","(array([ 77.9, 137.2]),)","(array([45.4, 79.3]),)","(array([45.4, 79.3]),)"
20,CFTC EUR speculative net positions_2.5,GBPCAD,2,0.8,643.5999999999999,643.5999999999999,[285.9 357.7],[285.9 357.7],[ 75.9 136.3],[ 75.9 136.3],[210.  293.8],[210.  293.8],[ 56.7 107.9],[ 56.7 107.9],[ 65.  121.2],[ 65.  121.2],"(array([ 77. , 123.7]),)","(array([ 77. , 123.7]),)","(array([ 77.9, 137.2]),)","(array([ 77.9, 137.2]),)","(array([45.4, 79.3]),)","(array([45.4, 79.3]),)"
21,CFTC EUR speculative net positions_3,GBPCAD,2,0.875,701.8,701.8,[311.1 390.7],[311.1 390.7],[ 95.7 170.4],[ 95.7 170.4],[215.4 299.2],[215.4 299.2],[ 85.4 153.2],[ 85.4 153.2],[ 83.6 150.2],[ 83.6 150.2],"(array([108.3, 161.2]),)","(array([108.3, 161.2]),)","(array([ 77.9, 137.2]),)","(array([ 77.9, 137.2]),)","(array([45.4, 79.3]),)","(array([45.4, 79.3]),)"
22,CFTC EUR speculative net positions_3.5,GBPCAD,2,0.835,722.5,722.5,[320.  402.5],[320.  402.5],[ 95.7 170.4],[ 95.7 170.4],[224.3 304.2],[224.3 304.2],[ 85.4 153.2],[ 85.4 153.2],[111.3 193.2],[111.3 193.2],"(array([104.6, 165.3]),)","(array([104.6, 165.3]),)","(array([ 77.9, 137.2]),)","(array([ 77.9, 137.2]),)","(array([45.4, 79.3]),)","(array([45.4, 79.3]),)"
23,CFTC EUR speculative net positions_4,GBPCAD,2,0.835,763.4000000000001,763.4000000000001,[335.8 427.6],[335.8 427.6],[103.7 194.2],[103.7 194.2],[232.1 306.7],[232.1 306.7],[ 98.8 185.8],[ 98.8 185.8],[123.8 216.7],[123.8 216.7],"(array([130.3, 206. ]),)","(array([130.3, 206. ]),)","(array([ 77.9, 137.2]),)","(array([ 77.9, 137.2]),)","(array([45.4, 79.3]),)","(array([45.4, 79.3]),)"
24,CPI (MoM)_0.5,GBPCAD,3,0.5933333333333334,706.1,565.9000000000001,[267.8 438.3],[234.8 331.1],[138.2 273.5],[110.1 224.2],[129.6 274.2],[124.7 226.1],[10. 22.],[ 9.7 20.8],[ 9.9 22.2],[ 7.2 17.3],"(array([19.9, 28.3]),)","(array([18.2, 25.4]),)","(array([ 89.9, 147.7]),)","(array([ 83.7, 122.5]),)","(array([46.9, 84.7]),)","(array([49.2, 79.9]),)"
25,CPI (MoM)_1,GBPCAD,4,0.7,940.6,812.5,[354.5 586.1],[323.4 489.1],[170.8 326. ],[143.7 266.3],[183.7 397.5],[179.7 346.4],[24.4 47.6],[27.7 53.4],[26.1 49.9],[25.2 47.5],"(array([38.2, 54.2]),)","(array([38. , 55.7]),)","(array([ 89.9, 147.7]),)","(array([ 83.7, 122.5]),)","(array([46.9, 84.7]),)","(array([49.2, 79.9]),)"
26,CPI (MoM)_1.5,GBPCAD,2,0.88,1177.2,1289.3000000000002,[448.2 729. ],[498.1 791.2],[209.5 387.4],[180.1 338.6],[238.8 511.3],[318.  623.7],[39.  72.7],[31.7 69.2],[44.5 79.1],[45.3 76.9],"(array([54.9, 77.2]),)","(array([64.2, 84.1]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
27,CPI (MoM)_2,GBPCAD,2,0.895,1441.6,1642.9,[542.3 899.3],[ 633.4 1009.5],[241.9 443.8],[228.9 436.4],[300.4 656.9],[404.5 776.5],[51.1 95.1],[39.9 89. ],[ 64.8 108.8],[ 68.4 112.3],"(array([ 71.6, 101.6]),)","(array([ 82.2, 118.3]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
28,CPI (MoM)_2.5,GBPCAD,4,0.715,1654.9,1879.4,[ 626.8 1028.1],[ 732.7 1146.7],[287.9 572.5],[247.5 491. ],[338.9 712. ],[485.2 882.2],[ 66.7 122.3],[ 45.7 104. ],[ 77.8 131.2],[ 96.1 153.3],"(array([ 88.6, 126. ]),)","(array([115.6, 146.7]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
29,CPI (MoM)_3,GBPCAD,4,0.69,1849.7,2050.5,[ 710.3 1139.4],[ 800.2 1250.3],[329.7 645.7],[255.6 507.8],[380.6 774.8],[544.7 997.9],[ 84.6 152.1],[ 50.7 116.7],[ 92.1 155.3],[109.7 178. ],"(array([103. , 148.4]),)","(array([134.2, 176. ]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
30,CPI (MoM)_3.5,GBPCAD,3,0.9333333333333332,1995.3,2112.7,[ 771.4 1223.9],[ 828.  1284.7],[359. 702.],[269.9 545.5],[412.4 820.5],[ 558.1 1008.8],[101. 176.],[ 60.  137.8],[111.5 185.9],[116.9 191.2],"(array([118.9, 171.7]),)","(array([142.4, 187.5]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
31,CPI (MoM)_4,GBPCAD,4,0.6925,2153.3,2201.6,[ 840.  1313.3],[ 876.4 1325.2],[392.7 776.3],[293.8 593.6],[447.3 870.9],[ 582.6 1030.8],[119.4 208.1],[ 85.5 185.7],[133.7 217.6],[143.6 227.9],"(array([137.6, 199.6]),)","(array([175.4, 219.7]),)","(array([ 90.8, 149.1]),)","(array([100. , 131.8]),)","(array([47.5, 85.4]),)","(array([60.5, 81.9]),)"
32,CPI (YoY)_0.5,GBPCAD,3,0.58,656.0,565.9000000000001,[259.5 396.5],[234.8 331.1],[129.6 253.1],[110.1 224.2],[129.9 246.9],[124.7 226.1],[10.3 22.3],[ 9.7 20.8],[10.8 22.8],[ 7.2 17.3],"(array([19.4, 27.6]),)","(array([18.2, 25.4]),)","(array([ 91. , 147.7]),)","(array([ 83.7, 122.5]),)","(array([47.7, 88.9]),)","(array([49.2, 79.9]),)"
33,CPI (YoY)_1,GBPCAD,4,0.815,880.6999999999999,812.5,[346.9 533.8],[323.4 489.1],[166.5 313.4],[143.7 266.3],[180.5 352.3],[179.7 346.4],[24.7 47.9],[27.7 53.4],[26.3 49.5],[25.2 47.5],"(array([37.7, 53.3]),)","(array([38. , 55.7]),)","(array([ 91. , 147.7]),)","(array([ 83.7, 122.5]),)","(array([47.7, 88.9]),)","(array([49.2, 79.9]),)"
34,CPI (YoY)_1.5,GBPCAD,3,0.59,1089.5,1289.3000000000002,[429.  660.5],[498.1 791.2],[205.1 382.6],[180.1 338.6],[223.8 441.1],[318.  623.7],[40.2 74. ],[31.7 69.2],[42.9 76.1],[45.3 76.9],"(array([53.4, 76.1]),)","(array([64.2, 84.1]),)","(array([ 91.5, 148.6]),)","(array([100. , 131.8]),)","(array([48. , 89.4]),)","(array([60.5, 81.9]),)"
35,CPI (YoY)_2,GBPCAD,2,0.88,1370.1,1642.9,[533.5 836.6],[ 633.4 1009.5],[253.8 484.7],[228.9 436.4],[279.7 543.4],[404.5 776.5],[ 56.9 101.7],[39.9 89. ],[ 62.  104.9],[ 68.4 112.3],"(array([ 70.8, 101.1]),)","(array([ 82.2, 118.3]),)","(array([ 90.3, 145.6]),)","(array([100. , 131.8]),)","(array([47.4, 88.2]),)","(array([60.5, 81.9]),)"
36,CPI (YoY)_2.5,GBPCAD,3,0.9333333333333332,1549.1,1879.4,[605.7 943.4],[ 732.7 1146.7],[291.9 571.7],[247.5 491. ],[313.7 598.9],[485.2 882.2],[ 71.6 126.5],[ 45.7 104. ],[ 77.  129.8],[ 96.1 153.3],"(array([ 87.1, 124.6]),)","(array([115.6, 146.7]),)","(array([ 90.3, 145.6]),)","(array([100. , 131.8]),)","(array([47.4, 88.2]),)","(array([60.5, 81.9]),)"
37,CPI (YoY)_3,GBPCAD,2,0.875,1809.9,2050.5,[ 709.3 1100.6],[ 800.2 1250.3],[343.1 676.6],[255.6 507.8],[366.1 692.3],[544.7 997.9],[ 89.6 154.9],[ 50.7 116.7],[ 95.5 157.5],[109.7 178. ],"(array([ 99.5, 145.1]),)","(array([134.2, 176. ]),)","(array([ 90.3, 145.6]),)","(array([100. , 131.8]),)","(array([47.4, 88.2]),)","(array([60.5, 81.9]),)"
38,CPI (YoY)_3.5,GBPCAD,3,0.75,1986.7,2112.7,[ 779.9 1206.8],[ 828.  1284.7],[375.3 739.8],[269.9 545.5],[404.6 758.6],[ 558.1 1008.8],[103.1 176.6],[ 60.  137.8],[112.6 185. ],[116.9 191.2],"(array([113.5, 165.9]),)","(array([142.4, 187.5]),)","(array([ 90.3, 145.6]),)","(array([100. , 131.8]),)","(array([47.4, 88.2]),)","(array([60.5, 81.9]),)"
39,CPI (YoY)_4,GBPCAD,3,0.93,2193.7,2201.6,[ 865.9 1327.8],[ 876.4 1325.2],[417.3 820.7],[293.8 593.6],[448.5 838.1],[ 582.6 1030.8],[123.4 210.4],[ 85.5 185.7],[135.1 217.4],[143.6 227.9],"(array([135.5, 197. ]),)","(array([175.4, 219.7]),)","(array([ 90.3, 145.6]),)","(array([100. , 131.8]),)","(array([47.4, 88.2]),)","(array([60.5, 81.9]),)"
40,CPI ex Tobacco (MoM)_0.5,GBPCAD,3,0.58,727.4,646.8,[275.2 452.2],[271.1 375.7],[143.2 282.4],[138.5 244.8],[132.  286.7],[132.6 238.9],[ 9.9 22. ],[ 7.5 18.3],[10.1 22.5],[ 9.9 22.3],"(array([20.4, 28.8]),)","(array([18.1, 26.9]),)","(array([ 90.9, 151.8]),)","(array([ 97.4, 138.4]),)","(array([46.6, 85.8]),)","(array([52.5, 87.6]),)"
41,CPI ex Tobacco (MoM)_1,GBPCAD,4,0.685,972.3,939.3,[364.  608.3],[379.3 560. ],[175.4 329.8],[157.2 273.8],[188.7 419.2],[222.1 403.5],[23.4 46.3],[16.7 38.5],[27.  50.5],[32.  56.3],"(array([37. , 52.9]),)","(array([42.7, 57.5]),)","(array([ 90.9, 151.8]),)","(array([ 97.4, 138.4]),)","(array([46.6, 85.8]),)","(array([52.5, 87.6]),)"
42,CPI ex Tobacco (MoM)_1.5,GBPCAD,2,0.885,1207.0,1383.2,[458.6 748.4],[542.5 840.7],[211.7 384.8],[245.7 377.8],[246.9 532.2],[296.8 583.8],[37.5 70.2],[45.2 80.5],[46.  80.5],[41.6 72.1],"(array([53.1, 75.3]),)","(array([55.4, 80.3]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
43,CPI ex Tobacco (MoM)_2,GBPCAD,2,0.885,1479.1999999999998,1494.7,[553.9 925.3],[598.2 896.5],[242.3 436.3],[283.6 451.7],[311.6 688. ],[314.6 611.2],[49.7 92.7],[49.8 91.4],[ 64.3 107.6],[48.2 88.5],"(array([69.7, 98.6]),)","(array([66.7, 95.4]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
44,CPI ex Tobacco (MoM)_2.5,GBPCAD,4,0.7125,1719.5,1624.8,[ 653.6 1065.9],[658.3 966.5],[298.7 587.6],[309.1 517.8],[354.9 743.2],[349.2 653.5],[ 66.1 122.1],[ 60.4 116.2],[ 77.3 130.2],[ 66.9 123. ],"(array([ 87.3, 124.9]),)","(array([ 96. , 139.8]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
45,CPI ex Tobacco (MoM)_3,GBPCAD,4,0.7,1930.9,1727.4,[ 744.2 1186.7],[ 696.9 1030.5],[344.7 669.9],[317.8 535.3],[399.5 810.5],[379.1 721.3],[ 82.6 150.7],[ 65.8 130.1],[ 91.6 153.6],[ 82.9 148.7],"(array([100.7, 147.1]),)","(array([105.1, 158.9]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
46,CPI ex Tobacco (MoM)_3.5,GBPCAD,3,0.94,2080.1,1751.6,[ 803.5 1276.6],[ 710.7 1040.9],[373.7 729.9],[319.7 538.5],[429.8 856.5],[391.  729.5],[100.  175.4],[ 66.  130.6],[106.8 180.2],[ 95.2 166.2],"(array([117.5, 172. ]),)","(array([117.5, 167.9]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
47,CPI ex Tobacco (MoM)_4,GBPCAD,4,0.69,2236.5,1822.8,[ 869.5 1367. ],[ 752.1 1070.7],[405.  802.3],[333.6 559.8],[464.5 910.8],[418.5 763.5],[115.3 202.4],[ 83.5 161.6],[129.8 213.9],[123.8 213.8],"(array([136.1, 199.9]),)","(array([144.5, 208.6]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
48,CPI ex Tobacco (YoY)_0.5,GBPCAD,3,0.58,727.4,646.8,[275.2 452.2],[271.1 375.7],[143.2 282.4],[138.5 244.8],[132.  286.7],[132.6 238.9],[ 9.9 22. ],[ 7.5 18.3],[10.1 22.5],[ 9.9 22.3],"(array([20.4, 28.8]),)","(array([18.1, 26.9]),)","(array([ 90.9, 151.8]),)","(array([ 97.4, 138.4]),)","(array([46.6, 85.8]),)","(array([52.5, 87.6]),)"
49,CPI ex Tobacco (YoY)_1,GBPCAD,4,0.685,972.3,939.3,[364.  608.3],[379.3 560. ],[175.4 329.8],[157.2 273.8],[188.7 419.2],[222.1 403.5],[23.4 46.3],[16.7 38.5],[27.  50.5],[32.  56.3],"(array([37. , 52.9]),)","(array([42.7, 57.5]),)","(array([ 90.9, 151.8]),)","(array([ 97.4, 138.4]),)","(array([46.6, 85.8]),)","(array([52.5, 87.6]),)"
50,CPI ex Tobacco (YoY)_1.5,GBPCAD,2,0.885,1207.0,1383.2,[458.6 748.4],[542.5 840.7],[211.7 384.8],[245.7 377.8],[246.9 532.2],[296.8 583.8],[37.5 70.2],[45.2 80.5],[46.  80.5],[41.6 72.1],"(array([53.1, 75.3]),)","(array([55.4, 80.3]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
51,CPI ex Tobacco (YoY)_2,GBPCAD,2,0.885,1479.1999999999998,1494.7,[553.9 925.3],[598.2 896.5],[242.3 436.3],[283.6 451.7],[311.6 688. ],[314.6 611.2],[49.7 92.7],[49.8 91.4],[ 64.3 107.6],[48.2 88.5],"(array([69.7, 98.6]),)","(array([66.7, 95.4]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
52,CPI ex Tobacco (YoY)_2.5,GBPCAD,4,0.7125,1719.5,1624.8,[ 653.6 1065.9],[658.3 966.5],[298.7 587.6],[309.1 517.8],[354.9 743.2],[349.2 653.5],[ 66.1 122.1],[ 60.4 116.2],[ 77.3 130.2],[ 66.9 123. ],"(array([ 87.3, 124.9]),)","(array([ 96. , 139.8]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
53,CPI ex Tobacco (YoY)_3,GBPCAD,4,0.7,1930.9,1727.4,[ 744.2 1186.7],[ 696.9 1030.5],[344.7 669.9],[317.8 535.3],[399.5 810.5],[379.1 721.3],[ 82.6 150.7],[ 65.8 130.1],[ 91.6 153.6],[ 82.9 148.7],"(array([100.7, 147.1]),)","(array([105.1, 158.9]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
54,CPI ex Tobacco (YoY)_3.5,GBPCAD,3,0.94,2080.1,1751.6,[ 803.5 1276.6],[ 710.7 1040.9],[373.7 729.9],[319.7 538.5],[429.8 856.5],[391.  729.5],[100.  175.4],[ 66.  130.6],[106.8 180.2],[ 95.2 166.2],"(array([117.5, 172. ]),)","(array([117.5, 167.9]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
55,CPI ex Tobacco (YoY)_4,GBPCAD,4,0.69,2236.5,1822.8,[ 869.5 1367. ],[ 752.1 1070.7],[405.  802.3],[333.6 559.8],[464.5 910.8],[418.5 763.5],[115.3 202.4],[ 83.5 161.6],[129.8 213.9],[123.8 213.8],"(array([136.1, 199.9]),)","(array([144.5, 208.6]),)","(array([ 91.7, 153. ]),)","(array([ 94.7, 138. ]),)","(array([47.2, 86.6]),)","(array([52.7, 87.5]),)"
56,"CPI, n.s.a_0.5",GBPCAD,2,0.88,575.9,564.1,[222.9 353. ],[220.  344.1],[118.2 228.1],[ 81.8 166.6],[104.7 203.5],[138.2 256.1],[11.2 23.5],[ 8.  18.3],[ 9.2 20.8],[11.4 23.6],"(array([19. , 27.9]),)","(array([18.6, 26.2]),)","(array([ 82.7, 123.9]),)","(array([ 76.8, 103.1]),)","(array([45.3, 76.2]),)","(array([44.4, 67.2]),)"
57,"CPI, n.s.a_1",GBPCAD,2,0.915,794.5999999999999,728.9000000000001,[316.9 477.7],[300.6 428.3],[170.1 322.9],[125.9 228.4],[146.8 277. ],[174.7 318.3],[30.5 54.7],[26.7 52.6],[23.9 48.1],[27.  48.7],"(array([42.3, 57.2]),)","(array([40.8, 56.5]),)","(array([ 83.1, 124.6]),)","(array([ 85.3, 120.5]),)","(array([45.6, 76.7]),)","(array([50.2, 76.5]),)"
58,"CPI, n.s.a_1.5",GBPCAD,2,0.87,1009.4,1174.3000000000002,[395.  614.4],[440.6 733.7],[199.9 384.8],[169.1 327.2],[195.1 393.4],[271.5 576.3],[39.2 72.6],[35.1 71.8],[41.1 75.4],[46.3 75.7],"(array([57.3, 79.2]),)","(array([61.2, 76. ]),)","(array([ 84.2, 126.2]),)","(array([ 81.3, 115.1]),)","(array([46.2, 77.1]),)","(array([47. , 69.6]),)"
