index,News,Symbol,Space,Win Rate,Profit,Last 12 Profit,Max_Min,Max_Min_Last_Year,Max_Open,Max_Open_Last_Year,Min_Open,Min_Open_Last_Year,Time_of_Max,Time_of_Max_Last_Year,Time_of_Min,Time_of_Min_Last_Year,Time_of_MinMax,Time_of_MinMax_Last_Year,Buy_Stop,Buy_Stop_Last_Year,Sell_Stop,Sell_Stop_Last_Year
0,German 10-Year Bund Auction_0.5,GBPCAD,3,0.8933333333333333,687.2,517.1,[260.5 426.7],[211.3 305.8],[129.4 253.3],[115.2 231.4],[131.1 296.4],[ 96.1 150.2],[12.6 24. ],[13.2 26.2],[10.8 22.9],[11.2 23.1],"(array([18.8, 27.1]),)","(array([20.3, 28. ]),)","(array([ 84.5, 177.7]),)","(array([ 96.2, 217.7]),)","(array([42.6, 82.9]),)","(array([ 48.3, 107.4]),)"
1,German 10-Year Bund Auction_1,GBPCAD,2,0.9,941.3,764.6,[368.9 572.4],[306.5 458.1],[187.5 377.3],[195.2 377.8],[181.5 374.3],[111.2 189.1],[26.5 49.1],[26.2 43.6],[26.6 50.5],[27.4 51.5],"(array([38. , 54.1]),)","(array([35.7, 47.6]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
2,German 10-Year Bund Auction_1.5,GBPCAD,2,0.915,1121.5,882.6,[444.3 677.2],[365.9 516.7],[226.8 467. ],[203.7 389.8],[217.5 427.3],[162.2 286.1],[44.5 78. ],[37.9 63.6],[37.1 70.2],[45.1 82. ],"(array([54.7, 76.9]),)","(array([53.7, 74.6]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
3,German 10-Year Bund Auction_2,GBPCAD,2,0.915,1285.0,1041.0,[514.3 770.7],[435.6 605.4],[264.3 532.3],[228.1 435.3],[250.  490.2],[207.5 391.8],[ 62.  105.4],[ 57.3 101.7],[52.6 97.2],[ 54.5 102. ],"(array([71.9, 99.6]),)","(array([ 82.5, 106.7]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
4,German 10-Year Bund Auction_2.5,GBPCAD,2,0.9,1461.3000000000002,1221.8,[585.1 876.2],[502.2 719.6],[299.8 601.3],[257.9 466.4],[285.3 554.7],[244.2 489.1],[ 75.4 126.7],[ 73.5 125. ],[ 69.2 124.8],[ 62.9 119.7],"(array([ 85.1, 122.1]),)","(array([ 91.1, 125.2]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
5,German 10-Year Bund Auction_3,GBPCAD,2,0.9,1612.7,1381.0,[645.  967.7],[570.7 810.3],[337.8 679.3],[289.  495.7],[307.3 597.2],[281.7 572.7],[ 93.2 156.2],[ 90.9 150.9],[ 81.4 147.6],[ 84.7 158.2],"(array([101.9, 147.7]),)","(array([107.1, 145.4]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
6,German 10-Year Bund Auction_3.5,GBPCAD,2,0.89,1900.7,1440.8000000000002,[ 750.2 1150.5],[593.2 847.6],[403.3 806.7],[299.5 512.7],[346.9 679.3],[293.7 603. ],[117.3 193.1],[ 98.7 167.4],[ 99.7 176.8],[103.1 181.3],"(array([118. , 173.1]),)","(array([127.7, 167.7]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
7,German 10-Year Bund Auction_4,GBPCAD,2,0.925,2068.4,1584.9,[ 814.2 1254.2],[662.3 922.6],[433.3 873.7],[321.2 555.4],[380.9 735. ],[341.2 677.9],[132.2 216.1],[108.6 188.4],[118.1 207.7],[115.4 206.9],"(array([138.2, 199.1]),)","(array([150. , 207.3]),)","(array([ 84.8, 179.1]),)","(array([ 91.7, 213.2]),)","(array([42.6, 83.4]),)","(array([ 46.1, 105.5]),)"
8,German 12-Month Bubill Auction_0.5,GBPCAD,2,0.92,609.0,537.0999999999999,[235.7 373.3],[230.2 306.9],[107.7 204.5],[112.7 191.3],[128.1 270.8],[117.5 202.5],[11.  23.5],[13.2 25.3],[11.7 24.6],[15.4 27.7],"(array([21.8, 29.6]),)","(array([22.2, 28.9]),)","(array([ 77.2, 143.3]),)","(array([59.2, 78.4]),)","(array([ 46.8, 100.2]),)","(array([29.8, 53.1]),)"
9,German 12-Month Bubill Auction_1,GBPCAD,3,0.5833333333333334,788.2,673.9,[305.4 482.8],[276.2 397.7],[141.7 273.9],[132.9 243.2],[163.8 335.3],[143.3 226.5],[21.7 44.4],[19.2 40.3],[23.9 46.1],[35.7 57.9],"(array([36.8, 51.4]),)","(array([40.3, 51.4]),)","(array([ 76.8, 144.6]),)","(array([50.6, 64.1]),)","(array([ 46. , 100.7]),)","(array([18.8, 35.7]),)"
10,German 12-Month Bubill Auction_1.5,GBPCAD,2,0.86,985.5,840.5999999999999,[378.6 606.9],[341.4 499.2],[173.7 332. ],[170.7 313.6],[204.9 432.3],[170.7 275. ],[40.4 75.5],[41.7 76.7],[38.4 73.5],[47.7 76.1],"(array([57.9, 81.3]),)","(array([51. , 72.8]),)","(array([ 76.8, 144.6]),)","(array([50.6, 64.1]),)","(array([ 46. , 100.7]),)","(array([18.8, 35.7]),)"
11,German 12-Month Bubill Auction_2,GBPCAD,3,0.8933333333333333,1082.0,967.8,[428.7 653.3],[409.2 558.6],[204.8 379.6],[212.5 376.5],[223.9 455.6],[196.7 308.1],[ 60.2 108.5],[ 58. 107.],[52.2 96.6],[ 61.7 101.1],"(array([ 75.3, 105.7]),)","(array([ 70.7, 100.1]),)","(array([ 77.7, 145.6]),)","(array([50.6, 64.1]),)","(array([ 46.5, 101.4]),)","(array([18.8, 35.7]),)"
12,German 12-Month Bubill Auction_2.5,GBPCAD,2,0.805,1198.3000000000002,1037.5,[480.6 717.7],[451.2 586.3],[234.3 432.1],[240.2 404.8],[246.3 492.2],[211.  331.8],[ 72.2 128.3],[ 86.4 141. ],[ 61.4 113.7],[ 64.5 108.3],"(array([ 87.3, 123.7]),)","(array([ 74.9, 107.4]),)","(array([ 77.7, 145.6]),)","(array([50.6, 64.1]),)","(array([ 46.5, 101.4]),)","(array([18.8, 35.7]),)"
13,German 12-Month Bubill Auction_3,GBPCAD,2,0.84,1371.9,1065.9,[540.6 831.3],[471.4 594.5],[283.3 538.7],[260.4 415.9],[257.3 519.9],[211.  331.8],[103.2 172. ],[110.8 173.1],[ 65.9 123.3],[ 64.5 108.3],"(array([104.5, 145. ]),)","(array([ 92.3, 122.3]),)","(array([ 77.7, 145.6]),)","(array([50.6, 64.1]),)","(array([ 46.5, 101.4]),)","(array([18.8, 35.7]),)"
14,German 12-Month Bubill Auction_3.5,GBPCAD,2,0.84,1476.1999999999998,1148.6999999999998,[584.9 891.3],[512.3 636.4],[319.  597.4],[300.1 448.4],[265.9 534.5],[212.2 334.4],[121.8 200.9],[122.9 196.7],[ 85.  158.8],[ 72.2 129.5],"(array([130.8, 184.5]),)","(array([112.2, 150.7]),)","(array([ 77.7, 145.6]),)","(array([50.6, 64.1]),)","(array([ 46.5, 101.4]),)","(array([18.8, 35.7]),)"
15,German 12-Month Bubill Auction_4,GBPCAD,2,0.98,1636.6999999999998,1218.1,[653.9 982.8],[554.2 663.9],[366.1 684. ],[333.1 474.7],[287.9 570.2],[221.2 356.1],[144.4 233.1],[145.9 227.3],[104.2 192.8],[ 74.1 135.7],"(array([144.7, 209.4]),)","(array([130.8, 172.5]),)","(array([ 77.7, 145.6]),)","(array([50.6, 64.1]),)","(array([ 46.5, 101.4]),)","(array([18.8, 35.7]),)"
16,German 2-Year Schatz Auction_0.5,GBPCAD,3,0.9233333333333332,744.7,580.8,[279.1 465.6],[246.7 334.1],[135.4 292.3],[56.3 93.6],[143.7 280.9],[190.4 289.3],[12.7 24.8],[ 5.2 17.2],[11.3 23.3],[17.4 26.5],"(array([18.9, 27. ]),)","(array([20.1, 25.7]),)","(array([ 84.7, 152.4]),)","(array([72.4, 94.2]),)","(array([42.3, 80.2]),)","(array([34. , 53.6]),)"
17,German 2-Year Schatz Auction_1,GBPCAD,2,0.895,948.8,820.9,[367.6 581.2],[336.7 484.2],[167.8 347. ],[55.1 99.4],[199.9 376.9],[281.7 436.2],[23.5 44.7],[11.  30.1],[28.5 51.4],[36.9 54.5],"(array([33.1, 49. ]),)","(array([35.1, 52.4]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
18,German 2-Year Schatz Auction_1.5,GBPCAD,2,0.89,1196.9,983.7,[451.7 745.2],[417.8 565.9],[211.2 473.4],[ 81.8 165.3],[240.6 450.2],[336.  508.2],[36.9 68.3],[25.2 60.2],[46.1 79.4],[56.5 82. ],"(array([51.5, 73.8]),)","(array([57.5, 81.3]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
19,German 2-Year Schatz Auction_2,GBPCAD,2,0.89,1317.9,1097.4,[509.8 808.1],[469.7 627.7],[236.8 510.7],[115.5 250.4],[273.  497.1],[354.2 535.7],[52.9 96.4],[44.9 96.8],[ 60.  102.1],[63.8 94.2],"(array([70.2, 98.3]),)","(array([69.2, 95.8]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
20,German 2-Year Schatz Auction_2.5,GBPCAD,2,0.885,1467.1,1194.0,[576.2 890.9],[510.5 683.5],[262.  546.1],[136.1 270.5],[314.2 576.9],[374.4 565. ],[ 70.  125.7],[ 59.5 118.3],[ 77.1 131.1],[ 76.4 121.9],"(array([ 88.5, 125.9]),)","(array([ 91.1, 121.1]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
21,German 2-Year Schatz Auction_3,GBPCAD,2,0.84,1673.2,1514.4,[ 648.3 1024.9],[619.1 895.3],[292.7 608.2],[196.3 344. ],[355.7 663.6],[422.7 716.6],[ 86.8 151.2],[107.7 172.3],[ 91.5 155.8],[102.  162.9],"(array([105.1, 149.1]),)","(array([ 98.1, 143.2]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
22,German 2-Year Schatz Auction_3.5,GBPCAD,2,0.9,1871.2,1988.4,[ 733.9 1137.3],[ 800.8 1187.6],[342.  695.3],[219.1 398.7],[391.9 730. ],[581.7 991.9],[112.4 191. ],[109.7 176.6],[108.4 181.6],[144.8 213.1],"(array([122.9, 177.3]),)","(array([113.1, 170.9]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
23,German 2-Year Schatz Auction_4,GBPCAD,2,0.945,2132.8,2248.0,[ 829.7 1303.1],[ 908.9 1339.1],[394.7 811.5],[245.8 457.7],[435.  823.3],[ 663.1 1142.3],[129.8 217.7],[119.9 199.2],[124.6 209.1],[150.2 223.7],"(array([139.2, 198.8]),)","(array([128.7, 184.5]),)","(array([ 85.5, 153.9]),)","(array([ 83.5, 125.2]),)","(array([42.8, 81. ]),)","(array([46.4, 82.5]),)"
24,German 30-Year Bund Auction_0.5,GBPCAD,2,0.85,675.8,539.2,[259.4 416.4],[230.2 309. ],[153.3 299.3],[137.7 240.8],[106.1 200.2],[ 92.5 170.4],[13.1 24.9],[11.3 22.9],[ 8.8 20.3],[10.5 21.5],"(array([19. , 26.8]),)","(array([16.8, 24.1]),)","(array([ 80.2, 133.9]),)","(array([ 90.5, 174.5]),)","(array([40.8, 78.4]),)","(array([39.6, 81. ]),)"
25,German 30-Year Bund Auction_1,GBPCAD,2,0.835,944.3,694.8,[367.9 576.4],[288.1 406.7],[216.1 397.5],[215.3 327.9],[151.8 288.8],[ 72.7 138.1],[27.9 48.6],[30.  50.4],[27.2 51. ],[18.3 38.9],"(array([36.1, 52.2]),)","(array([33. , 47.8]),)","(array([ 81.4, 135.2]),)","(array([ 91.8, 175.1]),)","(array([41.6, 79.3]),)","(array([41.5, 82.3]),)"
26,German 30-Year Bund Auction_1.5,GBPCAD,2,0.845,1135.1,889.5999999999999,[442.7 692.4],[351.8 537.8],[261.5 504.5],[257.7 432. ],[181.2 329.4],[ 94.1 205.5],[43.9 75.3],[43.8 76.2],[42.8 75.4],[37.7 71.1],"(array([54. , 75.9]),)","(array([57.7, 81.3]),)","(array([ 81.4, 135.2]),)","(array([ 91.8, 175.1]),)","(array([41.6, 79.3]),)","(array([41.5, 82.3]),)"
27,German 30-Year Bund Auction_2,GBPCAD,3,0.57,1421.6,1147.6,[556.8 864.8],[466.9 680.7],[324.9 627.2],[356.1 590.2],[231.9 417.3],[110.8 233.2],[ 63.4 106.7],[ 72.6 118.1],[ 61.6 106.1],[49.9 96.8],"(array([ 72.6, 102.6]),)","(array([ 81.3, 110.6]),)","(array([ 81.4, 135.2]),)","(array([ 91.8, 175.1]),)","(array([41.6, 79.3]),)","(array([41.5, 82.3]),)"
28,German 30-Year Bund Auction_2.5,GBPCAD,2,0.85,1618.3000000000002,1329.0,[628.7 989.6],[558.2 770.8],[377.7 717.5],[414.2 671. ],[251.1 454.8],[144.  314.2],[ 83.4 136.3],[114.9 158.4],[ 67.2 116.1],[ 53.6 106. ],"(array([ 82.1, 119.3]),)","(array([ 97.2, 138.4]),)","(array([ 81.4, 135.2]),)","(array([ 91.8, 175.1]),)","(array([41.6, 79.3]),)","(array([41.5, 82.3]),)"
29,German 30-Year Bund Auction_3,GBPCAD,2,0.835,1775.1,1408.0,[ 702.2 1072.9],[599.2 808.8],[419.9 789.7],[427.4 702.4],[282.3 506.4],[171.7 360.1],[100.4 162.2],[124.  179.6],[ 84.6 146.2],[ 61.8 124.3],"(array([100.7, 144.7]),)","(array([121.2, 158.8]),)","(array([ 78.2, 123.8]),)","(array([ 67.8, 102. ]),)","(array([40.4, 76.9]),)","(array([32.3, 61.3]),)"
30,German 30-Year Bund Auction_3.5,GBPCAD,2,0.87,2008.7,1777.9,[ 792.3 1216.4],[ 725.7 1052.2],[469.7 893.8],[519.3 941.5],[322.5 593.7],[206.4 402.4],[114.6 187.3],[134.  197.3],[107.8 181.3],[107.9 191.9],"(array([116.5, 169. ]),)","(array([121.9, 174.7]),)","(array([ 78.2, 123.8]),)","(array([ 67.8, 102. ]),)","(array([40.4, 76.9]),)","(array([32.3, 61.3]),)"
31,German 30-Year Bund Auction_4,GBPCAD,2,0.925,2148.2,1897.1,[ 866.3 1281.9],[ 783.7 1113.4],[501.  926.5],[542.5 983. ],[365.3 673. ],[241.2 472.4],[134.3 215.7],[152.7 218.4],[125.1 211.3],[116.4 209.2],"(array([137.8, 195.8]),)","(array([129.7, 193.8]),)","(array([ 78.2, 123.8]),)","(array([ 67.8, 102. ]),)","(array([40.4, 76.9]),)","(array([32.3, 61.3]),)"
32,German 5-Year Bobl Auction_0.5,GBPCAD,2,0.875,643.6,464.0,[243.1 400.5],[210. 254.],[128.2 235. ],[132.6 195.1],[115.  236.9],[ 77.4 125.4],[13.6 24.9],[18.2 26.4],[11.5 23.8],[12.5 24.6],"(array([19.1, 27.1]),)","(array([15.4, 23. ]),)","(array([ 79.5, 162. ]),)","(array([67.7, 90.8]),)","(array([40.3, 84.7]),)","(array([33.7, 51.5]),)"
33,German 5-Year Bobl Auction_1,GBPCAD,2,0.865,879.9000000000001,670.3,[326.7 553.2],[299.2 371.1],[169.3 336.4],[150.5 240.5],[157.4 299.2],[148.7 240.3],[28.4 50. ],[27.3 49.1],[25.7 48. ],[28.7 48.4],"(array([34.6, 48.5]),)","(array([32.5, 44.8]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
34,German 5-Year Bobl Auction_1.5,GBPCAD,3,0.9066666666666666,1102.0,831.4000000000001,[404.5 697.5],[372.6 458.8],[211.9 443.7],[181.7 289.2],[192.5 359.6],[190.8 308.6],[43.9 75.7],[47.6 77.8],[39.2 72.3],[45.4 76.8],"(array([53.6, 75.3]),)","(array([55.5, 70.3]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
35,German 5-Year Bobl Auction_2,GBPCAD,2,0.865,1317.1,1061.1,[499.4 817.7],[473.7 587.4],[262.4 529. ],[253.2 422.9],[236.9 449.2],[220.4 351.7],[ 64.7 107.6],[ 75.2 118. ],[ 60.9 105.1],[ 69.7 113. ],"(array([69.8, 99.3]),)","(array([ 75.3, 101.5]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
36,German 5-Year Bobl Auction_2.5,GBPCAD,3,0.9233333333333332,1620.6999999999998,1111.9,[ 596.4 1024.3],[502.8 609.1],[329.7 710.9],[266.3 443. ],[266.7 508.7],[236.5 378.3],[ 84.2 136.1],[ 84.7 134.9],[ 69.2 121.4],[ 76.9 126.4],"(array([ 83.7, 117.8]),)","(array([ 79.2, 118.1]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
37,German 5-Year Bobl Auction_3,GBPCAD,2,0.895,1815.4,1232.6999999999998,[ 666.9 1148.5],[549.9 682.8],[383.2 833.4],[284.2 472.1],[283.7 534.3],[265.7 452.7],[107.6 172.4],[ 96.  158.2],[ 83.6 144.3],[ 86.  145.9],"(array([105.5, 147.5]),)","(array([ 96.3, 139.1]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
38,German 5-Year Bobl Auction_3.5,GBPCAD,2,0.915,2002.8,1286.3,[ 757.3 1245.5],[586.  700.3],[444.1 907.3],[296.8 488.1],[313.2 582.6],[289.2 466.8],[129.7 202. ],[100.8 169.9],[100.  171.7],[125.7 192.5],"(array([115.1, 166.3]),)","(array([104.2, 143.7]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
39,German 5-Year Bobl Auction_4,GBPCAD,2,0.885,2208.1000000000004,1371.3,[ 827.7 1380.4],[636.5 734.8],[ 484.1 1016.6],[319.2 517.8],[343.6 627.7],[317.3 511.4],[146.5 227.7],[110.7 193.4],[117.1 199.3],[141.7 219.9],"(array([134.4, 192.1]),)","(array([130.2, 178.1]),)","(array([ 80. , 163.1]),)","(array([69.3, 91.3]),)","(array([40.6, 85.3]),)","(array([35.9, 53.3]),)"
40,German 6-Month Bubill Auction_0.5,GBPCAD,2,0.965,662.3,1021.4,[231.9 430.4],[346.  675.4],[122.1 327.1],[223.8 585.3],[109.8 192.6],[122.2 189.6],[11.3 22.4],[12.8 25.8],[14.4 26.6],[13.7 24.5],"(array([19.5, 27. ]),)","(array([20.5, 26.9]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
41,German 6-Month Bubill Auction_1,GBPCAD,3,0.59,888.8000000000001,1320.4,[325.6 563.2],[470.6 849.8],[162.5 395.4],[268.3 670.7],[163. 281.],[202.2 301.1],[25.8 48.1],[24.7 47. ],[33.2 55.3],[34.7 54.4],"(array([38.2, 53.7]),)","(array([36.3, 54.1]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
42,German 6-Month Bubill Auction_1.5,GBPCAD,3,0.5933333333333334,1010.7,1400.9,[385.2 625.5],[517.9 883. ],[187.3 426.1],[286.5 686.1],[197.9 349.6],[231.4 359.8],[40.3 75.3],[34.4 63. ],[46.2 78.8],[42.2 69.1],"(array([57. , 81.1]),)","(array([39.7, 65.7]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
43,German 6-Month Bubill Auction_2,GBPCAD,2,0.96,1215.7,1607.2,[465.5 750.2],[635.2 972. ],[217.5 460.6],[343.4 728.1],[247.9 490.2],[291.7 493.2],[ 59.6 104.9],[ 78.7 123.3],[55.  96.6],[52.6 88.1],"(array([71.5, 99.6]),)","(array([61. , 92.8]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
44,German 6-Month Bubill Auction_2.5,GBPCAD,2,0.835,1360.3,1729.2,[514.8 845.5],[ 694.5 1034.7],[245.  501.5],[377.9 762.1],[269.7 572. ],[316.6 561.1],[ 80.9 137.6],[ 92.2 147.6],[ 64.  114.3],[ 62.8 110.8],"(array([ 88.2, 126.4]),)","(array([ 84.7, 127.5]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
45,German 6-Month Bubill Auction_3,GBPCAD,2,0.865,1457.5,1834.9,[564.2 893.3],[ 761.2 1073.7],[269.1 535.3],[412.5 792.7],[295.2 606. ],[348.7 612. ],[106.1 173.6],[116.2 179.8],[ 83.7 144.7],[ 77.4 133.1],"(array([106.2, 155. ]),)","(array([103.9, 149.6]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
46,German 6-Month Bubill Auction_3.5,GBPCAD,2,0.875,1628.6,2125.8,[630.8 997.8],[ 884.2 1241.6],[312.2 636.5],[512.8 985.8],[318.6 640.4],[371.3 640.3],[117.2 192.2],[135.6 206.3],[ 94.3 165.6],[ 86.6 155.7],"(array([125.3, 178.9]),)","(array([132.5, 187.2]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
47,German 6-Month Bubill Auction_4,GBPCAD,2,0.825,1725.4,2277.7,[ 673.6 1051.8],[ 942.2 1335.5],[338.1 684.1],[ 552.2 1052.7],[335.4 662.2],[390.1 696.3],[131.2 213.8],[142.3 218.8],[122.2 201. ],[ 97.1 179.2],"(array([135.1, 187.8]),)","(array([149.7, 195. ]),)","(array([ 62.3, 105. ]),)","(array([ 96. , 157.3]),)","(array([30.6, 61.7]),)","(array([49. , 92.8]),)"
48,German Buba Balz Speaks_0.5,GBPCAD,2,0.83,587.0,491.8,[227.9 359.1],[210.9 280.9],[111.8 227.3],[ 99.4 174.8],[116.1 197.3],[111.5 190.9],[10.1 22.5],[ 9.3 22.2],[12.6 24.6],[ 9.1 22.2],"(array([19.3, 27.9]),)","(array([18.2, 28. ]),)","(array([ 72.7, 107.7]),)","(array([66.7, 95.8]),)","(array([35.9, 61.2]),)","(array([27.2, 43.2]),)"
49,German Buba Balz Speaks_1,GBPCAD,2,0.805,752.8,836.0999999999999,[296.7 456.1],[317.7 518.4],[144.9 275.5],[150.  232.9],[151.8 274.6],[167.7 355.3],[25.  48.1],[29.9 54.5],[25.5 48.1],[13.7 32.3],"(array([37.4, 51.7]),)","(array([34.8, 49.3]),)","(array([ 72.9, 108.2]),)","(array([68.9, 98.6]),)","(array([36.3, 61.7]),)","(array([26.6, 43. ]),)"
50,German Buba Balz Speaks_1.5,GBPCAD,2,0.875,1050.3000000000002,1157.1,[372.6 677.7],[442.9 714.2],[195.5 468.4],[254.8 368.9],[177.2 325. ],[188.1 421.7],[34.3 65.2],[55.7 83.2],[42.5 77.2],[22.7 50.7],"(array([52.2, 74.9]),)","(array([47.1, 67.5]),)","(array([ 71.4, 105.2]),)","(array([64.7, 82.2]),)","(array([35.7, 61.3]),)","(array([22.5, 35.8]),)"
51,German Buba Balz Speaks_2,GBPCAD,2,0.9,1138.9,1801.6,[414.6 724.3],[ 642.8 1158.8],[210.9 487.6],[426.2 876.9],[203.8 367. ],[216.6 448.3],[52.5 98.4],[ 68.1 107.2],[ 57.5 101.5],[26.4 62.7],"(array([ 72.6, 100.7]),)","(array([70.2, 96.5]),)","(array([ 71.5, 105.7]),)","(array([ 75.8, 117.4]),)","(array([36. , 61.8]),)","(array([28.7, 53.7]),)"
52,German Buba Balz Speaks_2.5,GBPCAD,2,0.85,1246.6,1948.8,[455.7 790.9],[ 700.7 1248.1],[230.  528.9],[434.6 929.7],[225.7 410.2],[266.1 540.1],[ 63.  119.1],[ 69.6 127.4],[ 67.  120.4],[44.2 97.2],"(array([ 87.2, 126.2]),)","(array([ 94.5, 133.4]),)","(array([ 72.2, 106.7]),)","(array([ 72.7, 116. ]),)","(array([36. , 62.2]),)","(array([23.7, 49.3]),)"
53,German Buba Balz Speaks_3,GBPCAD,2,0.875,1514.6,2488.1,[521.3 993.3],[ 836.8 1651.3],[276.1 727.5],[ 561.4 1348.9],[245.1 442.6],[275.4 561.2],[ 76.8 145.1],[ 97.2 164. ],[ 87.1 154.8],[ 49.4 111.2],"(array([111.6, 158.1]),)","(array([112.9, 156.9]),)","(array([ 72.2, 106.7]),)","(array([ 72.7, 116. ]),)","(array([36. , 62.2]),)","(array([23.7, 49.3]),)"
54,German Buba Balz Speaks_3.5,GBPCAD,2,0.89,1632.6,2666.5,[ 567.5 1065.1],[ 917.  1749.5],[286.3 746.4],[ 557.8 1349. ],[281.2 540.5],[359.2 776.9],[ 85.4 161.7],[103.1 176.7],[108.9 188.4],[ 60.2 137.3],"(array([132.7, 184.1]),)","(array([126.9, 187. ]),)","(array([ 72.6, 107.8]),)","(array([ 78.5, 124.4]),)","(array([36.3, 63. ]),)","(array([30.3, 63.5]),)"
55,German Buba Balz Speaks_4,GBPCAD,3,0.5866666666666667,1732.3,2731.3,[ 607.8 1124.5],[ 940.7 1790.6],[302.9 776.2],[ 553.2 1354. ],[304.9 596.5],[387.5 846. ],[ 94.5 181.5],[114.8 207.6],[123.8 214.2],[ 79.6 172.1],"(array([155.6, 212.8]),)","(array([159.7, 227.7]),)","(array([ 73.2, 109.1]),)","(array([ 79.9, 125.4]),)","(array([37. , 64.1]),)","(array([32.7, 65.5]),)"
56,German Buba Beermann Speaks_0.5,GBPCAD,2,0.85,671.0999999999999,850.9,[269.9 401.2],[351.2 499.7],[144.3 256.6],[158.7 286.4],[125.6 233. ],[192.5 318.7],[13.2 24.9],[ 9.4 19.6],[ 7.2 18.3],[ 9.2 20.5],"(array([19.9, 28. ]),)","(array([17.9, 26. ]),)","(array([106.6, 182.9]),)","(array([169.6, 258.3]),)","(array([ 55. , 118.8]),)","(array([ 90.7, 179.7]),)"
57,German Buba Beermann Speaks_1,GBPCAD,2,0.88,921.4,1229.4,[366.4 555. ],[514.4 715. ],[192.7 360.2],[231.2 444.4],[173.7 313.9],[283.2 430.9],[24.5 44.9],[17.8 37.2],[23.4 46.3],[34.1 55.5],"(array([37.4, 50.2]),)","(array([39.6, 53.8]),)","(array([106.6, 182.9]),)","(array([169.6, 258.3]),)","(array([ 55. , 118.8]),)","(array([ 90.7, 179.7]),)"
58,German Buba Beermann Speaks_1.5,GBPCAD,2,0.88,1017.1,1305.7,[412.5 604.6],[554.7 751. ],[217.8 391.8],[242.2 462.7],[194.7 352.8],[312.6 482.1],[36.4 69.1],[24.3 51.5],[33.1 66.2],[53.2 82.5],"(array([52.2, 72.9]),)","(array([50.7, 69.2]),)","(array([106.6, 182.9]),)","(array([169.6, 258.3]),)","(array([ 55. , 118.8]),)","(array([ 90.7, 179.7]),)"
